VotePubkey,VoteCredits,ActivatedStake,Commission,Reward
BfbkjGQJjfA8DDD6Pkkdc9c2okMQ2pzrg7qpbiYs7TGC,351775,3202.44,7,1.16
A8ARsTnLNEieHGNvnjoiJj9A1JY98dXbnohA18YRmDzN,360827,55539.3,7,1.86
JEJ9KC1aQgcYigTG386mkS85J3EGVPkKib1Xi1otypWJ,360922,11667.27,7,0.24
ECJMTMCroXLtAqUnSbrCH85ARP9zg2vYooM3fwAMfMSM,360377,35993.18,7,1.13
2zphdmQX9AYYFp52jTRzBPHYzVtqDuTWKbzJfqMu3xcL,358759,3841.4,100,2.04
mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU,360868,467000.87,0,0.0
EjCgjDEG9Moendqzv8wkCmnJiuNMAkDioYFRQxGYU7gc,360464,38395.11,7,1.24
6jzDwKeR21EFHwaRgZMefMxJ9D2vnQRqfYxkpUuJppPh,360946,3301355.43,2,30.0
8HKHFcDGkmeedbTcnK8ntXdqRhYJYWEGbk8325tgv47i,360742,46286.8,7,1.64
7G7rBK9vyPhVi2f4xxABr4KZ4N5wTiqAPCGqSB9RevVF,361030,7383.03,100,4.5
BpoqTRHu5K2XZEJe4EicRnyYabeBLG9TVekBXiHXSXTi,360902,52074.01,7,1.82
LbShbQMVKBiaTrxD7GWNEsCXb4bfFuQuEBxtX3eA7CX,356506,7461.87,100,3.69
31XTYdLdpZh3gAEr6oKkXRhx9hiEWJwRh84jo92C5CBX,360985,55160.98,7,1.87
4aFj9VyXDrqU4TnKWnMVuPaAVTaF4GZLLKZN2iZivW29,361021,85543.55,0,0.0
55d6G3qVzKfZ5ZWQxaExw7rJSZ1sRg5EQfXaJAo6vwwZ,360882,70127.62,7,2.31
A8q1whmfdNKCNN2Y4Yjc4cnc4esCBcwXrcaWnYwrH4r6,360356,44896.45,7,1.56
B6AsRAEeNoic8ipRg7JPXPwLFJbQorGz8v1SmBxkyQvj,360857,8285.36,100,4.44
8ZfSRfAuDLV86PaKSCNfgx3AU1w6Hp8sGrEgFTkHViCt,360987,44318.11,7,1.4
5MzyqGZTsfWEpmwXJMNioii5m4HvG57L7ZxRakkNb3nw,360615,8620.28,100,4.88
1bB6Z9iaL1TM4VTo54B5w1FgCXFDbbtVkVJu4VbiNNc,360393,53384.75,7,1.86
J4ooR8AV8o5Ez2qN8ghQhR7YKhqRY5WEHfE8dTR2Yo6a,360745,7590.12,100,4.42
BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F,358674,2499999.94,100,1130.4
DDhFhvdVrS7nQ81KLKHaoHskQ6EiVFxowqXokXJJrMi6,360935,34600.06,7,1.1
ACE2rAgt842mfSjaB4YYzxony4F2AogTPDNCYtCoRh2Q,360761,57242.55,0,0.0
8HKPEMxtHy6gakwm4MzLBpc8ieSDWypky6ZEkzNHKyhF,360676,9073.16,100,4.44
7xRrCC88etyrLveU2PAGdSYyB6iL4krUnfyHbvbHjkEk,360939,6717.35,7,1.76
F19Lw3eT39uTa9bPRvqePP6DyukTeAP86ctrceHoJUTX,360921,13915.8,7,0.27
HdP3326wLHUqtzNvVfxFWtfp5EA8njHdfwnWfPoCBjWa,360962,55089.19,7,1.86
GhBWWed6j9tXLEnKiw9CVDHyQCYunAVGnssrbYxbBmFm,360660,44858.23,7,1.75
7PrwBc81z19peAGLjjq3Bt4uLtRonRrwR963gxJE8i18,360622,55986.85,7,1.85
Gvivboon5n5aNaU4gBKaWXYPhReaianXuDaYnSGo2Fdq,361208,34096.28,7,1.08
63mj5NgxsJigb6GEc4KVMsydnM4fQ8qg5ujU57puT154,360113,53862.22,7,1.93
AAZdEa1krazg48bTnydEsDzNmFrQPt6T7XxhfdQ65D2r,360677,49509.87,7,1.71
2Z3wkL3hKB9ERwcPCDXLok7ZY5SKWC6m2ExhmDRRuCEv,360862,39275.09,7,1.26
462gkiydfX1ks7bzS71j4k5uLZaonTzcz5mfJpgLGe9k,325332,9966.94,7,0.31
TahoeLA91rRRqaWWBft1KvWLEjv87Zqe2qaDqSG69fm,359299,201470.22,0,0.0
FKyoehgzXD6KVSQoHJuTteXGCrChYe65k98wMckr9MN8,360647,60012.25,7,2.08
9DUTDovSg7Tfc2C9mBHvtGfqfgaBY7srBb2ZYPCDgUPY,358846,6974.94,7,0.33
AY1nugg77a2QEMfTKrfniYqHp5MgLMWykXTKwZwXYxQD,360415,48461.59,7,1.78
BdeeGeStdrRL1Vc93zgJ5wri26gYT6gL1YaDkwv5rES2,360988,8810.26,100,4.16
AnodeNCzJGQ7QwheFqJr6EknKGa72m6XHiLtDQiXcmEc,360938,36309.31,7,1.14
BXaSsyrvY5o19AoRDovjzVyZU9nXHixuDfNjBH8pfbjd,360837,52833.25,7,1.86
GZzcHTsorXLrWEevXYo51ED15NTYPLPLzgGxddYMNdn5,356396,52652.93,7,1.81
5Ri6yTqus7LdDaYGAVNGStC77BHZuQy8F6fYsp5cC7Vf,360516,50422.83,7,1.86
BRrgfW2AKKYYEGVU6j1mbnoQajHTRuUgXCAPPzFgcF9q,353006,51000.96,10,2.27
63a15aZm4rphdQJcZfL8oSMPwLDmvUW2dFw3WqZpjxEt,360820,8248.28,100,4.3
HFLsfstZkJeWDgVEA5fmXeea876Ad9f1VxrbXk386bBY,361099,34314.08,0,0.0
6tajb2FFdjiRJLrdwfKQsijHGmeVFcTcXJn6NH3BEoLW,360780,185682.4,0,0.0
DSRnpPkLWLA5V2TZo3AJwe2eGfkZ4ZaCwRf2v7e4aXg7,360863,127138.36,0,0.0
EKazaau82JT2KkJQ3m6L4MRt4EKjP5EoZRu18QgofTVs,361136,42784.41,7,1.37
Dh4K8fNV6pRFZtbzQnP5a5HmyBPb2kmxvWiYmc5fJMvj,360616,101598.86,7,3.35
EQPh7izMjykXgiKr5Qwk8JRGdooHph8YJouLZmqFAMxt,354704,36012.11,7,1.12
CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ,360778,246190.15,0,0.0
GeYn4XjKycYJ6NqTFb94sYowMrtmKfHBcorE6SGAomQN,358960,54215.49,7,1.84
UgmcX7FwNdXbiWsHY2RaqZqTdhsZxx5y6on85j3s3tA,360570,53007.5,7,1.85
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,360667,559191.1,0,0.0
Dw3kFV3QXkwPKkApPU6vvkj5MijjmJenuNVt6Gj3jqp4,360824,12101.47,100,6.06
8F1yhZvTwrFq5SqJ5PH2VLRRwULUGYHju84FjMtDbJPJ,360971,66.27,7,0.0
HTSo7WLg8EGHCHJREUYrhTpsz3SDVjda5gP8xqDTejEe,360747,34635.03,7,1.1
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,360593,52898.87,7,1.82
J9pfW4dJM8fkoCLQazymPcbNrUV3DzDo9qqokYiTHLZ,351869,743011.96,100,329.58
8XPteKmVNkkAwESc7b68BLKLLfHfBwKrag9jk2JnotqM,360395,50621.57,0,0.0
Bix8KEPNvWfzempbXrwhTP5nqjG3dpsoDafp97afkT6V,360747,54872.33,7,1.95
H4UcftxDC72MW4WYcXuyYmfSQMo9hDXpkGBxycBMVbEi,360360,55331.6,7,1.91
EkPjdWCtnzinzkNpV1pCjaw4py5tDj8ihATUG3tkLWNN,360322,59228.79,7,1.96
BAgnc7rQmxrbjX3ERjwW4NZaESkp3YQDqxUZLRqXScmm,361443,41354.95,7,1.31
DPhzpiNGU9C6576uLsNSHmdi2AxwxpjMsRdh2iVC4TPh,359404,5264.72,0,0.0
49RtuKZApoLAKm1T26ttyALNwhByF23cEUyV9R4fuF3u,360543,9467.28,100,4.68
8o3tfZcpTizxtxphuBCXNDxnVX7pFNwpNBLmHyf2Dbvx,360702,54527.19,7,1.93
HSqp9mTHWiAgd3FuFu6jPTRHSA9Q8vcJCPU6Ln9qLNKU,361107,8951.34,100,5.02
votrmVhKBfy2taHK5RYXb8XF8zfgU8jK3VTi77KL8Bz,361833,14896.25,0,0.0
A5dLWA1kcZZSEjrphF814Da7PW98gz72eG9EPTR4wuqb,360051,47249.16,7,1.6
HfXwCe7o66x2bDC9LvXLPcP7FpxcDzDhWzxgrCJ9r44w,360642,14247.82,7,0.33
93jNtLuu5MF3Me4MGidwQFq8Pg7iVWiRHioXm3aYhsv6,360947,1625160.42,0,0.0
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,385892,834927.59,0,0.0
2sR1ApkwZebjrfMxAyWxEokCQVDzw6FyEYwSk11wav87,359457,53259.53,7,1.93
725My2yzg5ZUpQtpEtivLT7JmRes2gGxF3KeGCbYACDe,360510,54368.13,7,1.83
xSGajeS6niLPNiHGJBuy3nzQVUfyEAQV1yydrg74u4v,360659,20989.17,7,0.3
8b9iGk6LpRyawMkwdubq2e2PVtmdSrJ6DchW8uosoUzc,360977,7913.38,100,4.55
4LHnYfRov5zXwsrijic9UrgmwswLLUyFo9ZK67MYzdpw,360705,38812.62,7,1.24
EDjoFJLunZhjS7difXbi1DvLPPdFenf7YvTFoa9y5pCZ,360301,52729.04,7,1.81
Cv4i8f7AZ2hA7LfSNmTRTbvCTUyRSbriSa6gUA3ncbgG,360238,51405.59,7,1.85
B5QSmsEd4EAzMsZHN4Gov87LfLAnUB6LkkxGrz8aGeT3,349371,7432.12,100,3.94
DynfNGjbhYzPjXidyQgUqC4BZwQj8bcCbVbEqXsTkd3X,359308,2894.83,100,0.2
3ZYJxzCeweSoh2Jj7oCgencFs9y27iKmXJeqYapje1cj,360292,4711667.68,100,2137.04
BifNttkf51HzsPgUf2keDdVBL64YvnAVQGF3fkNDfB56,358633,8890.59,100,5.0
CrEA7jydDYM1kxLR3MoYXm3r7WJxmgR54MyjhF9FgbtW,360915,35292.57,7,1.11
53RJBy7aBGA7Aag6AryxEmBbsHDgwfBWagLrPbGHnfvR,360840,12726.45,7,0.23
2wUhcnViyzstvWmk7NAboKtjbFbqJPo4BvFBV37dacLc,360226,86307.58,5,2.05
7X7oVv6K6wawMNzVriczSAEk18GzqyrYrvqyJbwLAY3s,360877,103435.75,0,0.0
5HVnkucygxhRqnVqch1vEoH36CEpb9TRJAQHW1gKwuzD,316865,21377.03,7,1.22
EVAL7czqdRyVc3Wi61ocWc7FkwVV56fbiXXM6hMx4TNB,327852,8749.2,100,0.3
FyjD5idTCfy2nMnApAh1cqcsjrhHzDELVH4QMcMeYTXf,361093,9185.56,100,4.36
EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81,360184,74534.84,2,0.7
ErvMUdtMC7AX55zKdYSyy4DnWNCrTsWn5GwprSG7ocnx,360646,39756.22,7,1.3
5FYwswmNFCTHUb3v71CXwfgN4PDJFmQwMnLENVFszYhZ,360607,8738.68,10,0.44
7MMhQedcxv1ZLMthZsDtPYy14reJMYF1FbBVMba2FGK2,360701,115001.93,0,0.0
2qsJLygBZ2XoYkRtkngH4fH4CtFmzfnjARbtMSWkZAQs,360179,302186.07,0,0.0
4GN2gRpWbtx7REhN7gS9AsEkZy8QmA5xv4eTGiGafGuF,360642,52545.62,7,1.81
BgjQPDdsHeD9XXs7pYyHsmvKdkLR1A4SBNYs3mLmPUCD,360943,41332.18,7,1.36
4PTVcstjs4s89uETGapnjTNPDa4XfHF9kLUu8WCeYNQb,357190,60914.18,7,2.07
ifHMQAxuzMPF19jsZXpLMTA9wNzPzB8XkNaWyCi8Zg8,360625,53652.28,7,1.94
5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX,360632,142073.46,0,0.0
7kmTFq434qDsbuCbJgDsAtih8AurPfUk8u6kc5bJb5Zb,360413,53059.19,7,1.79
H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL,355304,79409.64,0,1.19
8iLE53Y9k4sccy4gxrT936BHbhYS6J13kQT5vRXhXFMX,360734,53874.49,7,1.86
9uCHWHPT9xwrhUX9AnK7zm38pC1qc4Q3pS2zi5HRRCZZ,360981,52809.04,7,1.8
asUJMghrds4gXDWsLoVMGiNYBxSbRSiD3zHVaNA1NBG,359329,10366.4,100,5.83
BJipnsRJCxgcMoYc7Env7ee2YASTtwLuyvD23AsJ3E6U,360876,48410.8,7,1.75
EJ59wFK3qPrnsFFSpZ7jSwCnXe8hVQ12heXYUqry7Muc,360933,54028.79,7,1.89
i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb,360886,240170.13,0,0.0
3z39UyCtJf3gcCmBMgLU3LJFUBWP9Fvmr9fhGZXb9Hdi,323715,11399.92,7,1.46
BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg,355006,204113.21,5,3.06
57SfBPYR4n47Mb6EKW3yAu5tYicUi8bYbui1T4qZ7RYh,360852,55007.44,5,1.37
9RnayB6EWDfGpTTzY4k9RYafvH1YyLFSzsPypgf6xPpU,360777,37673.6,7,1.21
67x1GbUVDgpms45ECDmKSd8zaETkCEXJ7ZhLgorgzqme,360732,9049.15,100,0.41
8S9tun2N71Q9VmTsyf8oWgf8wWsLF6YVKQEpsTmsnBfD,326660,12441.42,7,1.28
AvDxkBtVZgauCHTMLMUMFCG2GfnsN9zv2qXbrgAoWUmA,360834,52612.44,7,1.83
5mSBnz3zNSVzXQHxBmrTLESynukH2JHVcCN14GHtVsWD,360980,43779.85,7,1.39
F82nmpcZMdHtMVsLtAGByPavdN5WuEX1hjNwzs3UFuwq,361026,45123.7,7,1.54
Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc,360494,17473.43,4,0.3
8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ,385557,380107.73,0,0.0
5kYPCTLoF2y7cynJEuv5LVaTPpLoPbcxiCYKk3KKcB1C,360722,50348.08,7,1.73
BJ3wS8o4eowhNTbWHZiE3vgin4da1aWiGwcAmpvtc8aN,360854,47659.48,7,1.74
GyHM7HLmryEbnsK42abvCL2W2XAQLV3ijpYaZf5ietdQ,359958,48691.43,7,1.76
9wQQnnnkk5b5GkQWTW9L4kEA3CjFv6CqsQd5gt6tRsHK,360702,78261.03,7,2.68
8SRc8gaFpmnb2behQp6KXZxrt9KcV56eFTzUDhzk4qei,360979,53574.44,7,1.84
61YeNFdHGaToskpbzcwzkFEguHdnPUzvXF4iHGLAnwcK,350221,6438.2,100,3.16
qjUuLxWo29QCBr7ZQw4EPLkAtmjHS2ZdZpZcH9g7fRb,361332,38652.27,7,1.28
BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh,360564,320570.23,0,0.0
ChaosDKeBjU22B4nnvYWXyTRPuWTzJBR4m3QPfBw6Tta,360450,13108.8,0,0.0
FSZ4GBucapayiQC8w1VNpKDmzM6NZDBSZmEFZsgMteRr,359906,52458.64,7,1.85
2DM7z4MxS13BmxHc2aENmDYAiMPvYFnMmDyDDYHfuK7D,360881,79706.07,7,2.68
5BAi9YGCipHq4ZcXuen5vagRQqRTVTRszXNqBZC6uBPZ,360837,69515.62,7,2.38
D55pKEVajSQJtxCfF65UJLSXkTpCRaEqrC3a6GRDj1CD,360724,9004.98,100,4.4
82LBHm7QzS7AZ266njB8uQkMa2t891Ma7CjhfTwQfuy9,360360,38895.7,7,1.23
H74qox1GASBWd94FWMyy6GVAbRVLf9SAMgbJ1tzSUAst,360462,4853769.38,100,2225.22
14YCghb1uYPreALx6arirtPAnoGghoPH2Ac6gCmNQdq7,360882,47141.95,7,2.08
F9BQ33SM3CWo3wUK4GZwnKUWciKMB7pF54no9cKzj68u,360188,36743.42,7,1.16
CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY,358343,291140.95,5,6.59
DMm976Nr2pfvFYw2XbvYVQQedXLi2AeYvvbf4RkAgTm5,360987,9066.06,100,4.72
6mEgxgVus3rWJrt3qFk3BvEV38SVHNCqBdQJXxLBbcst,360439,57779.46,7,1.95
CP6eYHRX9UXgucwEt6J21zfi5cu2cqG7h1UJZpBSoySW,360872,34341.8,7,1.09
5szskKdH8nfnUuHTvn9hnhH3Xuvo7RVmcDDvD5WD7yNh,360192,48866.4,7,1.79
DhU3Q2NoCxU5ArXJWm3zxFDRuBiPU4fGrJ8kUasPxMnQ,360775,54975.29,7,1.93
CY3tZ2Rh3tHHC2SAmiJUGMAj1b9uPpzr5YQ7b53PfANe,360919,101.55,7,1.19
3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ,360825,52578.26,7,1.85
6H2opQ2ebr3B6PPnjVFoMQK8pFiJhjb6AqWTjAYGqLYH,355593,34035.96,7,1.06
9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs,360970,1921511.68,5,43.58
6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m,344328,176403.45,0,0.0
7YzmMGQhrE7VaTiDFnb7R633gquLEKmSpwkXG6u64fhj,361038,53629.76,7,1.81
5yFJNKNAM1vPWMbSogN8wf47UB3ddvD8AjgeQFTC8sPU,349414,6099.74,100,3.26
irBmuzr6ZJbkBZwreeDeQBCpVLJWsxeWS4pfjsfkDSL,359715,76543.73,0,0.0
7HhmcAGzjChFjG1qsN4Y9NPgDWfytXXVA7ZRBWE7eZc3,352520,8949.06,7,0.35
6GLn8ZzDkScvhvESCFPvk71Vr1EuGdbeZoE54zZBqAqf,360841,39044.6,0,0.0
CkH9yJKXKbCZA8CuPHDAKGCoxQVKDXQtnR5zMVWu7ZEv,108919,1.5,100,0.0
4qvFxnUXYjBdcviCwVV7gKcGJMCENEBfS82hSLJUhyvu,360935,143059.37,4,2.59
CYygorPZPjJwbXTPMCFg6c85ZEBM7H3pKDVU4ARWP5iH,360764,52458.25,7,1.88
EvWbwUJhBKYmbV3gnLBCr55NeJ585JuRU8Aos7u9jiHz,357755,7758.91,100,4.52
7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm,359969,846177.76,100,383.99
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,361035,3261106.27,10,148.41
6fiUHL6s3iGgp19H7PfbEuJGgu4LQsWMu625fya16xgb,360898,34289.08,7,1.08
5FbFgsGsAHxDJU9EvtB7Vyy8geHXegkWrcTVscQDaspN,360757,20183.04,7,0.29
Gr432yJ6wqeyh1p87fVCxcdf8RsWsGtfAdEVLYrajBAm,152233,79908.75,90,13.8
9DR48EtgDzh3Gx5HiiQikZn9c2y12casm1bcUMuurV2x,360666,35754.32,7,1.13
8TdjJkjmZM4m2gPCCSfVYwd8gZc5sb9WtcYm4Dm2wUvk,360850,32977.81,7,1.03
7r1g7s6UjYuosRCHwedpGRCbJhZqM2LhUPxgoayRE6Rm,360923,51448.33,7,1.85
4dmq1Bwm47TbmAzHCxKWDBuvHWwdRxBtddghcxJfMCNi,361134,8767.94,100,5.12
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,360504,1032834.74,0,0.0
E31iMtBVF466hfGto4TFNv8CXFrmLF6NqPKeUSPwQPe4,358194,5611.38,100,3.09
22hhSBsywC3qxr6zvT38zmmhkBQCr6oTqWNABLTgdnm6,358013,47972.01,7,1.48
A8f4eVZPybix5Ep4W8Q6iAPZ83jo5Y2wWXttwF42MH87,360818,8011.96,7,0.31
8vqRKnHH77FdrBxSDR9KozJE98R1ETUJCSrFYqoYmbKh,360739,54240.97,7,1.89
2ZefhHWMYfgPC2SEngN7GuHrbRatD2kAVkurSoBCJJgw,360489,2739.08,100,1.24
9yYzduhLTmv2C9unYhiEDxKvaTj6D2yeRXL8mFkmTfKc,360417,52639.42,7,1.8
8UZnAPPeYMbxju37MDR3it9nTutGhK9F1hKDxZikygfN,360850,50516.03,7,1.8
7QahdHiCFvYpFc1hMSY5E3GKw4SvKhENBcwGJfuqf7mA,358855,9316.81,7,1.87
AZoCYB4VgoM9DR9f1ZFcBn8xPSbtbqoxZnKJR7tkvEoX,360585,4648395.84,100,2128.22
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,360482,173162.72,0,0.0
6thJCXmoS2EEgKxiub4ekWysjKWPDc5kAtuMgSui694H,360269,53425.01,7,1.89
4GAmUQ8FvKcTzeYGqxu2oSBMStYNwDTmBo7LC1Csg6SE,360792,6522.58,8,0.23
8ygeLBNceokp2HfjUdg3pzii8MaqmHpAuuh3S5yvJVph,360824,53915.02,3,0.78
CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8,360914,2182665.92,100,993.07
3XDZhoRESsx9bU9rdX94qrtLL7YCxhgX3dKmXFRV2vU7,361861,18948.01,0,0.0
DUxWarcMsNYD5EKj3mchf7ssT9j6h4Bdw3VFJi7QxDry,360820,63308.05,7,2.25
9pxdYafUaYcQxCFau9CigKPANoTdL88tGC5hxhAvW5CP,360964,10094.53,100,5.09
5m3oE8X1HokEpjXJv9eES98JiNuD9yp1T9TDCuxvZZDR,361042,40428.3,0,1.3
G9oM5tuM9E9r4Q9N5cNbm7NbT8bGuaQFdJ7QTPXVYHeJ,360910,142409.17,7,4.95
Eb1oa4AfSUb5bHrKnNdSkZwjoAofMcLnkF7LgYBAyfsY,360973,150060.63,4,1.54
63CeFmqGDCSUUbF2EZ6UfMwoCzrZYJptAvj143qVeh1,360274,58400.64,7,1.97
mNyQrNRYAuL2CwNCGmCsmwj9EcG88Sf8hs5rCirZaUr,358505,42097.89,7,1.36
GK9MfwWEK7BvMS8eQDaiEPnKcqMJoS7SKUiEBQY2pfxC,360891,82868.74,7,2.72
BgheKvqFnT6qEyBtweMGGBRGtgqzb7DxAYn13uXqfoZW,360400,52495.51,7,1.85
HRm1f8FXW7MuMYWXegZxXqQ28v2kG2aFnfyxa99R9Stb,353966,7540.02,100,4.31
9PzBVUpbEGcGxnjxq4WvJMnScwvQTY2wFrfMZv8FEPjC,360649,55409.71,3,0.82
8CrwVZYFQ1kTGXcdX1QFGqpMth1XT9SjhkhJX6LgABpL,359149,8419.85,100,4.35
DBtox5xnHr4zWFfpCYbdu81b6Sfk2kcUZ7x4uxs5kANV,361020,7059.09,100,4.22
6rC1zg98a89eQurdnvXz6uJ3zZZa2f683WwCDB41Us8w,361193,38355.79,7,1.24
DR3Gt31cATSx4T6qRTaWcPzLKP3FSYpqrZ74iDHVm5A5,360979,37793.01,0,0.0
6x2sXJHX3JmESfLK6AMSb8UA58X6A7wa4QXpJ4fWKy3M,360632,8769.14,100,4.65
HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ,360941,2322628.99,100,1056.83
72Ag5dggfQFknHXABYnG172r2vtepa5ugiZDJCmKnx4X,360567,38810.88,7,1.25
AddV9GtVTtepbNa7MBNDx81wTMRgnXf8nzhRuyinVab5,360814,95277.59,0,0.0
D7A2eMsi2MTpmRFRN14s3GvA6ExsEfrXL3CkkK3hWEGA,360131,7222.43,99,0.1
7x7jzvQgZ5PHdkZKrzUy2sXgpb3YxY8XjLqrZgd6nbGy,360706,141190.25,3,1.85
8ACcAUtFEEYRYGJ5CPPBco8NvbwhjZKsgv7Fma64QDPM,185782,5393.0,7,0.0
Cr7E4XnUnKgRasGdUTrY9NXgmTxJj7mDYa6r3m591itF,359567,6721.04,100,3.21
4FjeYfSue9UkfPEM6PhPtALxzvAnXDUSd4zr8MNAfvWo,360776,53062.86,7,1.92
Ap9QwurB2Jvj7uuFjyXsdWaRryFJQFdNttHZ9TB3W2bV,356936,10563.36,100,0.37
VaCdXKupamusfRsDf9Ai7e8Up36Z4f3MP6SqhnM7c76,360742,49161.46,7,1.83
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,360771,109137.01,5,2.48
8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf,359688,185464.46,0,0.0
4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c,323792,29205.91,0,0.0
7nwBKRcUZ4A6Ni1VSoKKSacgLCraqdyQxR8SdVUZmiPN,360321,633133.97,100,287.59
5bwJVaHeF6aYG7MxtJTYeezpwfVN9iAx9Egd1E5pEXGZ,360978,34584.24,7,1.1
AYgYFhN7EpUWr7v6chhdL38Z7evXPpzd1ry8R4EEmXKq,351343,8181.67,7,1.73
EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x,360896,388758.0,0,0.0
EH98DbaKkW4b987mJAHQ89c7z4DAviZZMmAxX3LkABCe,358106,41655.23,7,1.32
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,360664,249444.08,0,0.0
AuBnQc2Tt6A8N3q8WFTeYcC26AGxJKnNhUHgF5qi98zv,360550,8664.35,100,4.41
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,360507,6091557.93,8,225.08
Gk7aonsprBZXQBMMEDgRVJ6RdMRwBd3KXQcu6k2T7hyU,360689,51317.8,7,1.68
GhcMUNCb3HcwwaNSjFofA6jh5pwtpLouLhwPJXAgXU81,356189,35591.98,7,1.18
GW2AzEi3mttnuhnNH2hGqMuUz3FYKqo5Vgspp8Rx44L7,360441,43637.45,7,1.8
8ztfVJM7Yf7CMXqTGMGBkXmTkGCiJTgVfh1CYDZZND5b,360582,5265.46,7,0.0
BFx4GGeS6s66HGux6oy7jMwiKPu6sUAJrzhK89wHun6R,360588,71315.99,5,1.82
ANRnEc3NFWyDFkJNHPnts9XAT1odt931qbgzMsSGdE1z,360731,56947.99,7,1.95
CFxQ1dFznJGYdskGXCgayJkt5AVsvN2ms3PTHHvqooTx,360437,36944.34,7,1.2
J9m57tJrjukiCzubJVYQtskwfHiKD7DB6295nhwVRhpc,361066,48248.81,0,1.7
F2wLWDvK3FsvHNXQka6zqQMz3rg5ByuhrcnrMd9URhgk,361036,7961.71,100,4.43
BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,361014,559096.39,0,0.0
JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da,360981,2499999.99,100,1137.67
DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D,360263,200685.77,0,0.0
NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m,361106,280009.46,0,0.0
edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT,359718,657239.92,5,14.9
C2YfFnfw92sDLfYQK1uB9Dq6FkHuFdFqFDM4RMJQFw8w,360626,54297.46,7,1.89
2Nd2Kc7hxj19GY3Xshrxuv99kU2EpAYT2KfdbvoDXcuQ,361048,35448.1,7,1.12
FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN,361051,104070.4,0,0.0
StakeSuWAzutXc386d7PRaSJLWrNfh5iBhqxqGCkmZ8,360886,73631.69,7,2.58
7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS,360508,1474570.36,100,670.98
BwCHr5RNd3ZYqQoZS383FwFn8cbNHiHkqkbmqgKbXBkw,357961,34304.46,7,1.08
7XTz9RDt9gbckonUUYvzQ8q3Pfdo36oiQsreXsHhNFzj,361088,34321.7,0,0.0
HnkhL3JYBSmb3s9thcVWzAQA9NqJb5m9U2d7mdDxprGo,360882,110206.9,7,3.92
8etsTs3g9a8viLGq66sx3dkUNZY3GJz1U7g4u5joKH3q,360648,39193.93,7,1.24
Fm3YevqrrvwKWEAJVmypyja8JZnanYudvx2ZXV4RogX9,361060,54966.52,7,1.89
At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab,360620,2502415.69,100,1137.63
